price,well below 2° - Flat ,1.5° - Flat,well below 2° -  Progressing,1.5° - Progressing
395,0.245926177,0.923665767,0.259394806,0.992274469
396,0.243466915,0.920929109,0.257800857,0.991351725
397,0.241032246,0.918219818,0.256222849,0.989938208
398,0.238621924,0.91553762,0.25466062,0.988538825
399,0.236235705,0.912882244,0.253114014,0.987153437
400,0.233873348,0.909753421,0.251582874,0.985781903
401,0.231534614,0.906655887,0.250067045,0.984424084
402,0.229219268,0.903589328,0.248566375,0.983079843
403,0.226927075,0.900553435,0.247080711,0.981749045
404,0.224657805,0.897547901,0.245609904,0.980431554
405,0.222411227,0.894572422,0.244153805,0.979127239
406,0.220187114,0.891626697,0.242712267,0.977835966
407,0.217985243,0.88871043,0.241285144,0.976557606
408,0.215805391,0.885823326,0.239872293,0.97529203
409,0.213647337,0.882965093,0.23847357,0.97403911
410,0.211510863,0.880135442,0.237088834,0.972798719
411,0.209395755,0.877334087,0.235717946,0.971570732
412,0.207301797,0.874560747,0.234360766,0.970355024
413,0.205228779,0.871815139,0.233017159,0.969151474
414,0.203176491,0.869096988,0.231686987,0.96795996
415,0.201144727,0.866406018,0.230370117,0.96678036
416,0.199133279,0.863741958,0.229066416,0.965612556
417,0.197141946,0.861104538,0.227775752,0.964456431
418,0.195170527,0.858493493,0.226497994,0.963311866
419,0.193218822,0.855908558,0.225233014,0.962178748
420,0.191286634,0.853349472,0.223980684,0.96105696
421,0.189373767,0.850815977,0.222740877,0.959946391
422,0.18748003,0.848307818,0.221513469,0.958846927
423,0.185605229,0.84582474,0.220298334,0.957758458
424,0.183749177,0.843366492,0.219095351,0.956680873
425,0.181911685,0.840932827,0.217904397,0.955114064
426,0.180092568,0.838523499,0.216725353,0.953562924
427,0.178291643,0.836138264,0.2155581,0.952027294
428,0.176508726,0.833776881,0.214402519,0.950507021
429,0.174743639,0.831439112,0.213258493,0.949001951
430,0.172996203,0.829124721,0.212125909,0.947511932
431,0.171266241,0.826833474,0.211004649,0.946036812
432,0.169553578,0.824565139,0.209894603,0.944576444
433,0.167858042,0.822319488,0.208795657,0.94313068
434,0.166179462,0.820096293,0.2077077,0.941699373
435,0.164517667,0.81789533,0.206630623,0.940282379
436,0.162872491,0.815716377,0.205564317,0.938879555
437,0.161243766,0.813559213,0.204508674,0.93749076
438,0.159631328,0.811423621,0.203463587,0.936115852
439,0.158035015,0.809309385,0.202428951,0.934754694
440,0.156454665,0.807216291,0.201404662,0.933407147
441,0.154890118,0.805144128,0.200390615,0.932073075
442,0.153341217,0.803092687,0.199386709,0.930752345
443,0.151807805,0.80106176,0.198392842,0.929444821
444,0.150289727,0.799051142,0.197408914,0.928150373
445,0.148786829,0.797060631,0.196434824,0.926868869
446,0.147298961,0.795090025,0.195470476,0.925600181
447,0.145825971,0.793139124,0.194515771,0.924344179
448,0.144367712,0.791207733,0.193570614,0.923100737
449,0.142924035,0.789295656,0.192634908,0.92186973
450,0.141494794,0.787402699,0.191708558,0.920651032
451,0.140079846,0.785528672,0.190791473,0.919444522
452,0.138679048,0.783673385,0.189883558,0.918250077
453,0.137292257,0.781836652,0.188984723,0.917067576
454,0.135919335,0.780018285,0.188094875,0.9158969
455,0.134560141,0.778218102,0.187213927,0.914737931
456,0.13321454,0.776435921,0.186341787,0.913590552
457,0.131882395,0.774671562,0.185478369,0.912454646
458,0.130563571,0.772924846,0.184623586,0.9113301
459,0.129257935,0.771195598,0.18377735,0.910216799
460,0.127965356,0.769483642,0.182939576,0.909114631
461,0.126685702,0.767788806,0.182110181,0.908023485
462,0.125418845,0.766110917,0.181289079,0.90694325
463,0.124164657,0.764449808,0.180476188,0.905873817
464,0.12292301,0.76280531,0.179671426,0.904815079
465,0.12169378,0.761177257,0.178874712,0.903766928
466,0.120476842,0.759565485,0.178085965,0.902729259
467,0.119272074,0.75796983,0.177305105,0.901701966
468,0.118079353,0.756390131,0.176532054,0.900684947
469,0.116898559,0.75482623,0.175766734,0.899678097
470,0.115729574,0.753277968,0.175009066,0.898681316
471,0.114572278,0.751745188,0.174258976,0.897694503
472,0.113426555,0.750227736,0.173016386,0.896717558
473,0.11229229,0.748725459,0.171786222,0.895750383
474,0.111169367,0.747238204,0.17056836,0.894292879
475,0.110057673,0.745765822,0.169362676,0.89284995
476,0.108957096,0.744308164,0.168169049,0.89142145
477,0.107867526,0.742865082,0.166987359,0.890007236
478,0.10678885,0.741436432,0.165817485,0.888607164
479,0.105720962,0.740022067,0.16465931,0.887221092
480,0.104663752,0.738621847,0.163512717,0.885848881
481,0.103617115,0.737235628,0.16237759,0.884490392
482,0.102580943,0.735863272,0.161253814,0.883145488
483,0.101555134,0.734504639,0.160141276,0.881814033
484,0.100539583,0.733159593,0.159039863,0.880495893
485,0.099534187,0.731827997,0.157949465,0.879190934
486,0.098538845,0.730509717,0.15686997,0.877899025
487,0.097553457,0.72920462,0.15580127,0.876620035
488,0.096577922,0.727912573,0.154743258,0.875353834
489,0.095612143,0.726633448,0.153695825,0.874100296
490,0.094656021,0.725367113,0.152658867,0.872859293
491,0.093709461,0.724113442,0.151632278,0.8716307
492,0.092772367,0.722872308,0.150615955,0.870414393
493,0.091844643,0.721643585,0.149609796,0.869210249
494,0.090926196,0.720427149,0.148613698,0.868018147
495,0.090016934,0.719222877,0.147627561,0.866837965
496,0.089116765,0.718030648,0.146651285,0.865669585
497,0.088225597,0.716850342,0.145684772,0.86451289
498,0.087343341,0.715681839,0.144727925,0.863367761
499,0.086469908,0.71452502,0.143780645,0.862234083
500,0.085605209,0.71337977,0.142842839,0.861111742
501,0.084749157,0.712245972,0.141914411,0.860000625
502,0.083901665,0.711123513,0.140995267,0.858900619
503,0.083062649,0.710012277,0.140085314,0.857811612
504,0.082232022,0.708912155,0.139184461,0.856733496
505,0.081409702,0.707823033,0.138292616,0.855666161
506,0.080595605,0.706744803,0.13740969,0.8546095
507,0.079789649,0.705677355,0.136535593,0.853563405
508,0.078991752,0.704620581,0.135670237,0.852527771
509,0.078201835,0.703574375,0.134813535,0.851502493
510,0.077419817,0.702538632,0.133965399,0.850487468
511,0.076645618,0.701513245,0.133125745,0.849482593
512,0.075879162,0.700498113,0.132294488,0.848487767
513,0.075120371,0.699493132,0.131471543,0.84750289
514,0.074369167,0.6984982,0.130656828,0.846527861
515,0.073625475,0.697513218,0.129850259,0.845562582
516,0.07288922,0.696538086,0.129051757,0.844606956
517,0.072160328,0.695572705,0.128261239,0.843660887
518,0.071438725,0.694616978,0.127478627,0.842724278
519,0.070724338,0.693670809,0.126703841,0.841797035
520,0.070017094,0.6927341,0.125936802,0.840879065
521,0.069316923,0.691806759,0.125177434,0.839970274
522,0.068623754,0.690888692,0.12442566,0.839070571
523,0.067937517,0.689979805,0.123681403,0.838179866
524,0.067258141,0.689080007,0.122944589,0.837298067
525,0.06658556,0.688189207,0.122215143,0.836425086
526,0.065919704,0.687307315,0.121492992,0.835060836
527,0.065260507,0.686434242,0.120778062,0.833710227
528,0.064607902,0.685569899,0.120070281,0.832373125
529,0.063961823,0.6847142,0.119369578,0.831049394
530,0.063322205,0.683867058,0.118675883,0.8297389
531,0.062688983,0.683028388,0.117989124,0.828441511
532,0.062062093,0.682198104,0.117309233,0.827157096
533,0.061441472,0.681376123,0.11663614,0.825885525
534,0.060827058,0.680562361,0.115969779,0.824626669
535,0.060218787,0.679756738,0.115310081,0.823380403
536,0.059616599,0.67895917,0.11465698,0.822146599
537,0.059020433,0.678169579,0.11401041,0.820925133
538,0.058430229,0.677387883,0.113370306,0.819715881
539,0.057845926,0.676614004,0.112736603,0.818518723
540,0.057267467,0.675847864,0.112109237,0.817333535
541,0.056694793,0.675089385,0.111488145,0.8161602
542,0.056127845,0.674338492,0.110873263,0.814998598
543,0.055566566,0.673595107,0.110264531,0.813848612
544,0.0550109,0.672859156,0.109661886,0.812710126
545,0.054460791,0.672130564,0.109065267,0.811583025
546,0.053916184,0.671409258,0.108474614,0.810467194
547,0.053377022,0.670695166,0.107889868,0.809362522
548,0.052843252,0.669988214,0.107310969,0.808268897
549,0.052314819,0.669288332,0.106737859,0.807186208
550,0.051791671,0.668595449,0.105670481,0.806114346
551,0.051273754,0.667909494,0.104613776,0.805053203
552,0.050761017,0.667230399,0.103567638,0.804002671
553,0.050253406,0.666558095,0.102531962,0.802962644
554,0.049750872,0.665892514,0.101506642,0.801933018
555,0.049253364,0.665233589,0.100491576,0.800913687
556,0.04876083,0.664581253,0.09948666,0.79990455
557,0.048273222,0.663935441,0.098491794,0.798905505
558,0.047790489,0.663296086,0.097506876,0.79791645
559,0.047312585,0.662663126,0.096531807,0.796937285
560,0.046839459,0.662036494,0.095566489,0.795967913
561,0.046371064,0.661416129,0.094610824,0.795008233
562,0.045907353,0.660801968,0.093664716,0.794058151
563,0.04544828,0.660193948,0.092728068,0.79311757
564,0.044993797,0.659592009,0.091800788,0.792186394
565,0.044543859,0.658996089,0.09088278,0.79126453
566,0.044098421,0.658406128,0.089973952,0.790351885
567,0.043657436,0.657822067,0.089074213,0.789448366
568,0.043220862,0.657243846,0.08818347,0.788553882
569,0.042788653,0.656671407,0.087301636,0.787668343
570,0.042360767,0.656104693,0.086428619,0.78679166
571,0.041937159,0.655543646,0.085564333,0.785923743
572,0.041517788,0.65498821,0.08470869,0.785064506
573,0.04110261,0.654438328,0.083861603,0.784213861
574,0.040691584,0.653893945,0.083022987,0.783371722
575,0.040284668,0.653355005,0.082192757,0.782538005
576,0.039881821,0.652821455,0.08137083,0.781712625
577,0.039483003,0.652293241,0.080557121,0.780895499
578,0.039088173,0.651770308,0.07975155,0.780086544
579,0.038697291,0.651252605,0.078954035,0.779285678
580,0.038310318,0.650240079,0.078164494,0.778492821
581,0.037927215,0.649237678,0.077382849,0.777707893
582,0.037547943,0.648245301,0.076609021,0.776930814
583,0.037172463,0.647262848,0.075842931,0.776161506
584,0.036800739,0.64629022,0.075084501,0.775399891
585,0.036432731,0.645327318,0.074333656,0.774645892
586,0.036068404,0.644374045,0.07359032,0.773899433
587,0.03570772,0.643430304,0.072854416,0.773160439
588,0.035350643,0.642496001,0.072125872,0.772428835
589,0.034997136,0.641571041,0.071404614,0.771704546
590,0.034647165,0.640655331,0.070690567,0.770987501
591,0.034300693,0.639748777,0.069983662,0.770277626
592,0.033957687,0.63885129,0.069283825,0.769574849
593,0.03361811,0.637962777,0.068590987,0.768879101
594,0.033281929,0.637083149,0.067905077,0.76819031
595,0.032949109,0.636212317,0.067226026,0.767508407
596,0.032619618,0.635350194,0.066553766,0.766333323
597,0.032293422,0.634496692,0.065888228,0.76516999
598,0.031970488,0.633651725,0.065229346,0.76401829
599,0.031650783,0.632815208,0.064577053,0.762878107
600,0.031334275,0.631987056,0.063931282,0.761749326
601,0.031020932,0.631167186,0.063291969,0.760631832
602,0.030710723,0.630355514,0.06265905,0.759525514
603,0.030403616,0.629551959,0.062032459,0.758430259
604,0.03009958,0.628756439,0.061412134,0.757345956
605,0.029798584,0.627968875,0.060798013,0.756272497
606,0.029500598,0.627189186,0.060190033,0.755209772
607,0.029205592,0.626417294,0.059588133,0.754157674
608,0.028913536,0.625653121,0.058992251,0.753116097
609,0.028624401,0.62489659,0.058402329,0.752084936
610,0.028338157,0.624147624,0.057818306,0.751064087
611,0.028054775,0.623406148,0.057240122,0.750053446
612,0.027774227,0.622672086,0.056667721,0.749052912
613,0.027496485,0.621945365,0.056101044,0.748062383
614,0.02722152,0.621225912,0.055540034,0.747081759
615,0.026949305,0.620513653,0.054984633,0.746110941
616,0.026679812,0.619808516,0.054434787,0.745149832
617,0.026413014,0.619110431,0.053890439,0.744198333
618,0.026148884,0.618419327,0.053351535,0.74325635
619,0.025887395,0.617735133,0.052818019,0.742323787
620,0.025628521,0.617057782,0.052289839,0.741400549
621,0.025372236,0.616387204,0.051766941,0.740486543
622,0.025118513,0.615723332,0.051249271,0.739581678
623,0.024867328,0.615066099,0.050736779,0.738685861
624,0.024618655,0.614415438,0.050229411,0.737799002
625,0.024372468,0.613771283,0.049727117,0.736921012
626,0.024128744,0.613133571,0.049229846,0.736051802
627,0.023887456,0.612502235,0.048737547,0.735191284
628,0.023648582,0.611877213,0.048250172,0.734339371
629,0.023412096,0.61125844,0.04776767,0.733495978
630,0.023177975,0.610645856,0.047289993,0.732661018
631,0.022946195,0.610039397,0.046817093,0.731834408
632,0.022716733,0.609439003,0.046348922,0.731016064
633,0.022489566,0.608844613,0.045885433,0.730205903
634,0.02226467,0.608256167,0.045426579,0.729403844
635,0.022042024,0.607673606,0.044972313,0.728609806
636,0.021821603,0.60709687,0.04452259,0.727823708
637,0.021603387,0.606525901,0.044077364,0.72704547
638,0.021387353,0.605960642,0.04363659,0.726275016
639,0.02117348,0.605401035,0.043200224,0.725512266
640,0.020961745,0.604847025,0.042768222,0.724757143
641,0.020752128,0.604298555,0.04234054,0.724009572
642,0.020544606,0.603755569,0.041917135,0.723269476
643,0.02033916,0.603218014,0.041497963,0.722536781
644,0.020135769,0.602685833,0.041082984,0.721811413
645,0.019934411,0.602158975,0.040672154,0.721093299
646,0.019735067,0.601637385,0.040265432,0.720382366
647,0.019537716,0.601121012,0.039862778,0.719678542
648,0.019342339,0.600609801,0.03946415,0.718981757
649,0.019148916,0.600103703,0.039069509,0.718291939
650,0.018957427,0.599602666,0.038678814,0.71760902
651,0.018767852,0.59910664,0.038292025,0.71693293
652,0.018580174,0.598615573,0.037909105,0.716263601
653,0.018394372,0.598129418,0.037530014,0.715600965
654,0.018210428,0.597648123,0.037154714,0.714944955
655,0.018028324,0.597171642,0.036783167,0.714295505
656,0.017848041,0.596699926,0.036415335,0.71365255
657,0.01766956,0.596232926,0.036051182,0.713016025
658,0.017492865,0.595770597,0.03569067,0.712385865
659,0.017317936,0.595312891,0.035333763,0.711762006
660,0.017144757,0.594859762,0.034980426,0.711144386
661,0.016973309,0.594411165,0.034630621,0.710532942
662,0.016803576,0.593967053,0.034284315,0.709927613
663,0.01663554,0.593527383,0.033941472,0.709328336
664,0.016469185,0.593092109,0.033602057,0.708735053
665,0.016304493,0.592661188,0.033266037,0.708147703
666,0.016141448,0.592234576,0.032933376,0.707566226
667,0.015980034,0.59181223,0.032604043,0.706990563
668,0.015820233,0.591394108,0.032278002,0.706420658
669,0.015662031,0.590980167,0.031955222,0.705856451
670,0.015505411,0.590570365,0.03163567,0.705297887
671,0.015350357,0.590164661,0.031319313,0.704744908
672,0.015196853,0.589763015,0.03100612,0.704197459
673,0.015044884,0.589365385,0.030696059,0.703655484
674,0.014894436,0.588971731,0.030389098,0.703118929
675,0.014745491,0.588582013,0.030085207,0.70258774
676,0.014598036,0.588196193,0.029784355,0.702061862
677,0.014452056,0.587814231,0.029486512,0.701541244
678,0.014307535,0.587436089,0.029191647,0.701025831
679,0.01416446,0.587061728,0.02889973,0.700515573
680,0.014022815,0.586691111,0.028610733,0.700010417
681,0.013882587,0.5863242,0.028324625,0.699510313
682,0.013743761,0.585960958,0.028041379,0.69901521
683,0.013606324,0.585601348,0.027760965,0.698525058
684,0.013470261,0.585245335,0.027483356,0.698039807
685,0.013335558,0.584892881,0.027208522,0.697559409
686,0.013202202,0.584543952,0.026936437,0.697083815
687,0.01307018,0.584198513,0.026667073,0.696612977
688,0.012939479,0.583856528,0.026400402,0.696146847
689,0.012810084,0.583517963,0.026136398,0.695685379
690,0.012681983,0.583182783,0.025875034,0.695228525
691,0.012555163,0.582850955,0.025616284,0.69477624
692,0.012429612,0.582522446,0.025360121,0.694328477
693,0.012305315,0.582197221,0.02510652,0.693885193
694,0.012182262,0.581875249,0.024855454,0.693446341
695,0.01206044,0.581556496,0.0246069,0.693011877
696,0.011939835,0.581240931,0.024360831,0.692581759
697,0.011820437,0.580928522,0.024117222,0.692155941
698,0.011702232,0.580619237,0.02387605,0.691734382
699,0.01158521,0.580313045,0.02363729,0.691317038
700,0.011469358,0.580009914,0.023400917,0.690903867
701,0.011354664,0.579709815,0.023166908,0.690494829
702,0.011241118,0.579412717,0.022935239,0.69008988
703,0.011128707,0.57911859,0.022705886,0.689688982
704,0.01101742,0.578827404,0.022478827,0.689292092
705,0.010907245,0.57853913,0.022254039,0.688899171
706,0.010798173,0.578253738,0.022031499,0.688510179
707,0.010690191,0.577971201,0.021811184,0.688125077
708,0.010583289,0.577691489,0.021593072,0.687743827
709,0.010477456,0.577414574,0.021377141,0.687366388
710,0.010372682,0.577140428,0.02116337,0.686992724
711,0.010268955,0.576869024,0.020951736,0.686622797
712,0.010166265,0.576600334,0.020742219,0.686256569
713,0.010064603,0.576334331,0.020534796,0.685894004
714,0.009963957,0.576070987,0.020329449,0.685535063
715,0.009864317,0.575810277,0.020126154,0.685179713
716,0.009765674,0.575552175,0.019924893,0.684827916
717,0.009668017,0.575296653,0.019725644,0.684479637
718,0.009571337,0.575043686,0.019528387,0.68413484
719,0.009475624,0.574793249,0.019333103,0.683793492
720,0.009380868,0.574545317,0.019139772,0.683455557
721,0.009287059,0.574299864,0.018948375,0.683121001
722,0.009194188,0.574056865,0.018758891,0.682789791
723,0.009102246,0.573816296,0.018571302,0.682461893
724,0.009011224,0.573578134,0.018385589,0.682137274
725,0.008921112,0.573342352,0.018201733,0.681815902
726,0.008831901,0.573108929,0.018019716,0.681497743
727,0.008743582,0.572877839,0.017839518,0.681182765
728,0.008656146,0.572649061,0.017661123,0.680870938
729,0.008569584,0.57242257,0.017484512,0.680562228
730,0.008483888,0.572198345,0.017309667,0.680256606
731,0.00839905,0.571976361,0.01713657,0.67995404
732,0.008315059,0.571756598,0.016965205,0.679654499
733,0.008231908,0.571539032,0.016795553,0.679357954
734,0.008149589,0.571323641,0.016627597,0.679064375
735,0.008068093,0.571110405,0.016461321,0.678773731
736,0.007987413,0.570899301,0.016296708,0.678485994
737,0.007907538,0.570690308,0.016133741,0.678201134
738,0.007828463,0.570483405,0.015972403,0.677919123
739,0.007750178,0.570278571,0.015812679,0.677639931
740,0.007672677,0.570075785,0.015654552,0.677363532
741,0.00759595,0.569875027,0.015498007,0.677089897
742,0.00751999,0.569676277,0.015343027,0.676818998
